N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,Detail URL,CODE
704,참좋은여행,"5,720",150,-2.56%,500,801,"14,000",1.07,"547,544",3.50,25.44,https://finance.naver.com/item/main.nhn?code=094850,094850
708,모베이스,"3,325",10,-0.30%,500,797,"23,958",6.01,"799,864",1.73,18.69,https://finance.naver.com/item/main.nhn?code=101330,101330
711,아진산업,"2,170",60,+2.84%,500,794,"36,607",4.44,"379,467",5.13,7.47,https://finance.naver.com/item/main.nhn?code=013310,013310
714,파이오링크,"11,500",100,-0.86%,500,788,"6,856",2.38,"85,010",14.02,15.59,https://finance.naver.com/item/main.nhn?code=170790,170790
716,링네트,"5,160",380,-6.86%,500,785,"15,217",0.23,"2,062,086",11.07,12.73,https://finance.naver.com/item/main.nhn?code=042500,042500
717,옴니시스템,"1,930",90,+4.89%,500,785,"40,679",1.63,"4,060,127",4.17,22.13,https://finance.naver.com/item/main.nhn?code=057540,057540
719,동아화성,"4,950",60,-1.20%,500,782,"15,800",0.91,"301,103",7.81,9.72,https://finance.naver.com/item/main.nhn?code=041930,041930
723,SG,"2,100",220,+11.70%,100,771,"36,720",0.36,"1,024,607",7.47,15.65,https://finance.naver.com/item/main.nhn?code=255220,255220
725,코데즈컴바인,"2,030",20,+1.00%,500,768,"37,843",1.12,"71,799",11.28,17.88,https://finance.naver.com/item/main.nhn?code=047770,047770
730,디케이티,"9,290",80,+0.87%,500,765,"8,231",1.38,"77,674",9.63,18.32,https://finance.naver.com/item/main.nhn?code=290550,290550
732,한컴위드,"2,705",20,-0.73%,500,763,"28,217",1.38,"87,137",1.42,36.53,https://finance.naver.com/item/main.nhn?code=054920,054920
735,엠게임,"3,890",40,-1.02%,500,760,"19,544",5.00,"289,157",9.58,21.89,https://finance.naver.com/item/main.nhn?code=058630,058630
745,이엠넷,"3,360",85,+2.60%,500,748,"22,276",27.04,"104,309",10.40,13.02,https://finance.naver.com/item/main.nhn?code=123570,123570
746,플레이위드,"17,500",200,+1.16%,500,746,"4,263",2.78,"35,542",7.67,81.43,https://finance.naver.com/item/main.nhn?code=023770,023770
752,엔브이에이치코리아,"2,505",25,-0.99%,500,741,"29,592",0.52,"219,567",7.46,7.06,https://finance.naver.com/item/main.nhn?code=067570,067570
755,동일금속,"10,550",50,+0.48%,500,738,"7,000",0.31,"1,398",4.74,13.31,https://finance.naver.com/item/main.nhn?code=109860,109860
758,동아엘텍,"6,850",10,-0.15%,500,730,"10,663",4.18,"26,136",6.31,7.40,https://finance.naver.com/item/main.nhn?code=088130,088130
763,씨큐브,"7,190",20,+0.28%,500,729,"10,138",2.05,"24,285",12.27,11.40,https://finance.naver.com/item/main.nhn?code=101240,101240
764,대봉엘에스,"6,570",60,+0.92%,500,728,"11,087",3.26,"42,518",12.71,7.37,https://finance.naver.com/item/main.nhn?code=078140,078140
769,S&K폴리텍,"6,190",110,+1.81%,500,724,"11,704",2.21,"207,674",4.72,19.00,https://finance.naver.com/item/main.nhn?code=091340,091340
774,까스텔바작,"10,850",100,+0.93%,500,716,"6,597",0.69,"230,433",10.03,9.85,https://finance.naver.com/item/main.nhn?code=308100,308100
781,신화인터텍,"2,420",40,-1.63%,500,705,"29,135",7.24,"146,132",7.45,10.31,https://finance.naver.com/item/main.nhn?code=056700,056700
790,KB오토시스,"6,050",50,-0.82%,500,696,"11,500",34.02,"38,663",6.51,10.84,https://finance.naver.com/item/main.nhn?code=024120,024120
791,일진파워,"4,590",20,+0.44%,500,692,"15,079",2.56,"33,067",5.88,12.70,https://finance.naver.com/item/main.nhn?code=094820,094820
800,코메론,"7,570",140,+1.88%,500,685,"9,048",6.86,"24,708",4.79,10.64,https://finance.naver.com/item/main.nhn?code=049430,049430
802,누리텔레콤,"5,670",80,+1.43%,500,684,"12,056",31.61,"235,623",7.70,13.73,https://finance.naver.com/item/main.nhn?code=040160,040160
809,아이앤씨,"3,845",45,+1.18%,500,675,"17,563",2.04,"110,455",11.72,11.21,https://finance.naver.com/item/main.nhn?code=052860,052860
816,유성티엔에스,"2,460",35,+1.44%,500,669,"27,214",2.11,"156,665",3.15,11.61,https://finance.naver.com/item/main.nhn?code=024800,024800
819,신성델타테크,"2,755",55,+2.04%,500,666,"24,177",13.75,"55,992",10.93,4.80,https://finance.naver.com/item/main.nhn?code=065350,065350
820,윈팩,"1,785",75,+4.39%,500,665,"37,251",1.41,"1,503,446",7.03,22.07,https://finance.naver.com/item/main.nhn?code=097800,097800
822,코리아에프티,"2,380",80,+3.48%,100,663,"27,841",37.67,"889,726",11.55,4.89,https://finance.naver.com/item/main.nhn?code=123410,123410
825,한국가구,"4,400",125,+2.92%,100,660,"15,000",0.22,"185,546",10.86,5.97,https://finance.naver.com/item/main.nhn?code=004590,004590
827,오가닉티코스메틱,"1,155",75,-6.10%,0,657,"56,925",29.20,"4,943,229",1.79,19.43,https://finance.naver.com/item/main.nhn?code=900300,900300
831,헝셩그룹,815,12,-1.45%,0,652,"80,000",31.21,"1,705,372",2.09,10.82,https://finance.naver.com/item/main.nhn?code=900270,900270
834,지엔씨에너지,"3,995",75,+1.91%,500,651,"16,296",0.67,"304,758",9.72,8.65,https://finance.naver.com/item/main.nhn?code=119850,119850
835,태양,"7,560",240,+3.28%,500,650,"8,600",4.26,"6,435",8.82,4.75,https://finance.naver.com/item/main.nhn?code=053620,053620
839,선익시스템,"7,200",70,+0.98%,500,648,"8,999",1.48,"71,746",9.07,8.19,https://finance.naver.com/item/main.nhn?code=171090,171090
840,디오스텍,476,2,-0.42%,200,647,"135,971",2.44,"737,210",10.35,10.08,https://finance.naver.com/item/main.nhn?code=196450,196450
841,노바텍,"12,900",250,-1.90%,500,647,"5,016",2.19,"33,768",12.61,16.42,https://finance.naver.com/item/main.nhn?code=285490,285490
842,에이치시티,"9,340",30,-0.32%,500,647,"6,928",3.22,"10,515",10.54,12.94,https://finance.naver.com/item/main.nhn?code=072990,072990
843,피제이전자,"4,310",5,-0.12%,500,646,"15,000",0.32,"19,828",13.22,4.61,https://finance.naver.com/item/main.nhn?code=006140,006140
844,에스폴리텍,"3,945",135,-3.31%,500,644,"16,335",2.54,"212,737",6.00,21.06,https://finance.naver.com/item/main.nhn?code=050760,050760
850,스페코,"4,350",480,-9.94%,500,638,"14,655",0.67,"13,956,566",6.88,28.18,https://finance.naver.com/item/main.nhn?code=013810,013810
856,코프라,"2,970",30,-1.00%,500,627,"21,116",3.16,"160,006",7.00,8.50,https://finance.naver.com/item/main.nhn?code=126600,126600
861,씨앤지하이테크,"7,440",10,+0.13%,500,625,"8,405",1.99,"64,375",5.30,19.05,https://finance.naver.com/item/main.nhn?code=264660,264660
862,인포바인,"19,550",300,+1.56%,500,624,"3,193",16.39,"1,330",6.94,11.00,https://finance.naver.com/item/main.nhn?code=115310,115310
866,엔에스,"6,350",40,+0.63%,500,622,"9,800",3.01,"97,945",14.46,14.50,https://finance.naver.com/item/main.nhn?code=217820,217820
868,재영솔루텍,854,0,0.00%,500,622,"72,828",1.78,"540,805",10.17,12.79,https://finance.naver.com/item/main.nhn?code=049630,049630
870,대륙제관,"3,900",35,+0.91%,500,620,"15,903",2.18,"95,574",11.57,5.10,https://finance.naver.com/item/main.nhn?code=004780,004780
881,엠벤처투자,"1,020",0,0.00%,500,613,"60,142",0.42,"1,528,341",7.67,24.26,https://finance.naver.com/item/main.nhn?code=019590,019590
888,린드먼아시아,"4,510",265,-5.55%,500,609,"13,500",0.31,"957,422",14.41,9.73,https://finance.naver.com/item/main.nhn?code=277070,277070
890,디케이락,"7,190",10,+0.14%,500,608,"8,450",2.51,"43,555",7.00,9.57,https://finance.naver.com/item/main.nhn?code=105740,105740
892,케이피에프,"3,470",65,+1.91%,500,605,"17,449",1.41,"41,276",7.75,4.91,https://finance.naver.com/item/main.nhn?code=024880,024880
898,푸드웰,"6,000",300,+5.26%,500,600,"10,000",1.11,"351,255",1.93,50.19,https://finance.naver.com/item/main.nhn?code=005670,005670
915,이상네트웍스,"6,440",80,+1.26%,500,581,"9,015",31.66,"3,591",6.12,10.48,https://finance.naver.com/item/main.nhn?code=080010,080010
916,에코바이오,"5,000",200,-3.85%,500,581,"11,611",2.33,"298,861",8.13,12.12,https://finance.naver.com/item/main.nhn?code=038870,038870
917,원익,"3,190",5,+0.16%,500,580,"18,193",0.94,"28,080",1.24,50.98,https://finance.naver.com/item/main.nhn?code=032940,032940
918,매커스,"3,590",20,+0.56%,500,580,"16,163",10.95,"24,034",12.13,9.11,https://finance.naver.com/item/main.nhn?code=093520,093520
925,흥국에프엔비,"1,560",0,0.00%,100,573,"36,706",0.70,"121,720",10.83,8.57,https://finance.naver.com/item/main.nhn?code=189980,189980
927,이엘케이,787,0,0.00%,500,569,"72,328",0.94,0,-0.88,409.34,https://finance.naver.com/item/main.nhn?code=094190,094190
933,디스플레이텍,"3,010",15,+0.50%,500,563,"18,692",1.38,"2,291",10.42,3.61,https://finance.naver.com/item/main.nhn?code=066670,066670
944,디케이디앤아이,"2,505",105,-4.02%,500,550,"21,972",1.16,"357,119",13.25,7.75,https://finance.naver.com/item/main.nhn?code=033310,033310
949,CNH,"1,465",10,+0.69%,"2,500",545,"37,200",2.14,"65,949",3.54,15.27,https://finance.naver.com/item/main.nhn?code=023460,023460
951,시큐브,"1,360",25,-1.81%,100,544,"40,000",6.30,"641,923",10.62,17.58,https://finance.naver.com/item/main.nhn?code=131090,131090
953,서울전자통신,781,16,+2.09%,500,543,"69,589",0.78,"206,656",13.24,6.35,https://finance.naver.com/item/main.nhn?code=027040,027040
959,DSC인베스트먼트,"2,960",10,-0.34%,500,539,"18,219",1.09,"310,522",8.48,18.82,https://finance.naver.com/item/main.nhn?code=241520,241520
960,현대통신,"6,250",80,+1.30%,500,539,"8,625",8.04,"55,734",5.06,13.61,https://finance.naver.com/item/main.nhn?code=039010,039010
966,삼현철강,"3,405",5,-0.15%,500,535,"15,703",1.32,"49,994",8.17,4.45,https://finance.naver.com/item/main.nhn?code=017480,017480
971,금강철강,"2,825",45,+1.62%,500,529,"18,720",2.03,"50,187",12.02,4.00,https://finance.naver.com/item/main.nhn?code=053260,053260
974,케이엘넷,"2,175",80,-3.55%,500,525,"24,155",1.53,"427,277",14.12,10.41,https://finance.naver.com/item/main.nhn?code=039420,039420
975,세원물산,"6,280",0,0.00%,500,524,"8,350",2.54,0,3.99,7.20,https://finance.naver.com/item/main.nhn?code=024830,024830
977,코디엠,336,11,-3.17%,100,523,"155,571",1.58,"5,637,246",8.00,9.95,https://finance.naver.com/item/main.nhn?code=224060,224060
980,코맥스,"3,480",5,+0.14%,500,522,"14,992",2.31,"77,783",13.59,5.68,https://finance.naver.com/item/main.nhn?code=036690,036690
987,삼진,"8,600",330,+3.99%,500,516,"6,000",3.09,"194,309",4.26,17.15,https://finance.naver.com/item/main.nhn?code=032750,032750
993,한일네트웍스,"4,260",0,0.00%,500,509,"11,954",1.19,"17,799",7.23,10.85,https://finance.naver.com/item/main.nhn?code=046110,046110
995,러셀,"1,590",5,+0.32%,100,506,"31,812",1.68,"285,907",12.05,11.52,https://finance.naver.com/item/main.nhn?code=217500,217500
1000,파워넷,"3,785",20,+0.53%,"1,000",502,"13,260",2.03,"209,562",8.39,10.78,https://finance.naver.com/item/main.nhn?code=037030,037030
