N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,Detail URL,CODE
60,매일유업,"80,300",200,-0.25%,500,"6,298","7,844",19.51,"15,647",9.79,17.14,https://finance.naver.com/item/main.nhn?code=267980,267980
61,케어젠,"58,000",200,+0.35%,500,"6,231","10,743",6.81,"191,776",22.20,13.31,https://finance.naver.com/item/main.nhn?code=214370,214370
62,KG이니시스,"22,000",50,-0.23%,500,"6,139","27,904",18.97,"468,312",12.28,21.61,https://finance.naver.com/item/main.nhn?code=035600,035600
63,에스티팜,"32,900","1,050",-3.09%,500,"6,138","18,656",8.04,"294,051",-33.13,-5.86,https://finance.naver.com/item/main.nhn?code=237690,237690
64,제이앤티씨,"10,450",200,-1.88%,500,"6,045","57,848",0.70,"495,927",N/A,35.27,https://finance.naver.com/item/main.nhn?code=204270,204270
65,하림지주,"6,400",320,+5.26%,100,"5,989","93,584",5.23,"520,169",10.77,3.24,https://finance.naver.com/item/main.nhn?code=003380,003380
66,유비쿼스홀딩스,"31,950",450,-1.39%,500,"5,974","18,697",3.11,"352,631",85.43,3.53,https://finance.naver.com/item/main.nhn?code=078070,078070
67,나노스,"4,005",345,-7.93%,100,"5,952","148,625",0.32,"265,575",-27.06,-49.23,https://finance.naver.com/item/main.nhn?code=151910,151910
68,엔지켐생명과학,"75,100","1,500",+2.04%,500,"5,906","7,864",10.49,"88,287",-35.83,-25.41,https://finance.naver.com/item/main.nhn?code=183490,183490
69,웹젠,"16,650",200,-1.19%,500,"5,879","35,311",26.47,"221,982",13.79,12.74,https://finance.naver.com/item/main.nhn?code=069080,069080
70,안랩,"58,000","1,600",+2.84%,500,"5,808","10,014",20.78,"364,812",30.33,9.57,https://finance.naver.com/item/main.nhn?code=053800,053800
71,비에이치,"16,800",50,+0.30%,500,"5,519","32,851",14.19,"462,197",9.49,24.22,https://finance.naver.com/item/main.nhn?code=090460,090460
72,크리스탈,"13,050",50,-0.38%,500,"5,490","42,071",6.87,"497,241",-14.52,-22.54,https://finance.naver.com/item/main.nhn?code=083790,083790
73,바디텍메드,"23,100",650,+2.90%,"1,000","5,421","23,469",6.89,"1,088,806",46.48,16.78,https://finance.naver.com/item/main.nhn?code=206640,206640
74,아미코젠,"28,150",200,+0.72%,500,"5,407","19,207",7.22,"284,180","5,630.00",0.07,https://finance.naver.com/item/main.nhn?code=092040,092040
75,와이지엔터테인먼트,"29,650",100,+0.34%,500,"5,397","18,204",15.86,"200,748",-26.52,-6.18,https://finance.naver.com/item/main.nhn?code=122870,122870
76,메가스터디교육,"45,000","1,550",+3.57%,100,"5,320","11,822",38.73,"101,817",11.30,20.45,https://finance.naver.com/item/main.nhn?code=215200,215200
77,엠씨넥스,"29,750",100,+0.34%,500,"5,314","17,863",17.19,"428,498",6.21,47.71,https://finance.naver.com/item/main.nhn?code=097520,097520
78,CMG제약,"3,820",50,-1.29%,500,"5,306","138,892",6.15,"1,693,846",159.17,2.15,https://finance.naver.com/item/main.nhn?code=058820,058820
79,에코마케팅,"32,750","2,300",+7.55%,100,"5,305","16,199",3.27,"788,140",16.80,32.65,https://finance.naver.com/item/main.nhn?code=230360,230360
80,레고켐바이오,"48,700",500,-1.02%,500,"5,240","10,760",7.56,"91,810",43.02,12.61,https://finance.naver.com/item/main.nhn?code=141080,141080
81,엘앤씨바이오,"69,800","1,900",+2.80%,500,"5,137","7,359",3.03,"94,834",70.29,13.11,https://finance.naver.com/item/main.nhn?code=290650,290650
82,EDGC,"13,850","1,000",-6.73%,100,"5,010","36,173",6.15,"3,726,133",-51.11,-23.31,https://finance.naver.com/item/main.nhn?code=245620,245620
83,실리콘웍스,"30,150",400,+1.34%,500,"4,904","16,264",32.51,"131,941",12.72,8.39,https://finance.naver.com/item/main.nhn?code=108320,108320
84,코오롱티슈진,"8,010",0,0.00%,0,"4,896","61,118",7.11,0,-9.95,-40.73,https://finance.naver.com/item/main.nhn?code=950160,950160
85,코엔텍,"9,710",210,-2.12%,500,"4,855","50,000",10.28,"394,071",20.10,16.00,https://finance.naver.com/item/main.nhn?code=029960,029960
86,코웰패션,"5,450",70,-1.27%,500,"4,823","88,500",3.38,"330,668",9.60,22.72,https://finance.naver.com/item/main.nhn?code=033290,033290
87,에이스침대,"43,400",150,+0.35%,"1,000","4,813","11,090",3.40,"2,904",11.37,9.41,https://finance.naver.com/item/main.nhn?code=003800,003800
88,휴온스,"48,500",750,-1.52%,500,"4,792","9,881",13.61,"69,446",12.54,21.36,https://finance.naver.com/item/main.nhn?code=243070,243070
89,서진시스템,"26,450",400,-1.49%,500,"4,788","18,101",9.16,"319,321",9.84,20.25,https://finance.naver.com/item/main.nhn?code=178320,178320
90,레몬,"13,850",450,-3.15%,500,"4,778","34,500",0.11,"1,442,812",-45.41,-41.23,https://finance.naver.com/item/main.nhn?code=294140,294140
91,녹십자셀,"39,150",450,-1.14%,500,"4,742","12,111",6.57,"66,874",42.55,14.52,https://finance.naver.com/item/main.nhn?code=031390,031390
92,엘앤에프,"19,100",100,+0.53%,500,"4,729","24,759",10.76,"213,253",-52.62,-6.66,https://finance.naver.com/item/main.nhn?code=066970,066970
93,오스템임플란트,"32,900",550,+1.70%,500,"4,700","14,286",30.86,"191,979",-28.91,-17.24,https://finance.naver.com/item/main.nhn?code=048260,048260
94,서울바이오시스,"12,250",400,+3.38%,500,"4,682","38,224",0.00,"1,963,625",83.33,3.37,https://finance.naver.com/item/main.nhn?code=092190,092190
95,대아티아이,"6,390",210,+3.40%,100,"4,547","71,152",6.29,"12,315,841",213.00,2.32,https://finance.naver.com/item/main.nhn?code=045390,045390
96,유틸렉스,"61,000","1,700",-2.71%,500,"4,533","7,431",30.39,"99,718",-25.95,-24.42,https://finance.naver.com/item/main.nhn?code=263050,263050
97,한국아트라스비엑스,"49,100",200,+0.41%,"1,000","4,493","9,150",2.99,623,8.46,15.60,https://finance.naver.com/item/main.nhn?code=023890,023890
98,에코프로,"20,200",200,+1.00%,500,"4,462","22,090",11.11,"164,803",20.95,9.33,https://finance.naver.com/item/main.nhn?code=086520,086520
99,디오,"28,650",200,+0.70%,500,"4,448","15,524",17.83,"68,883",20.29,16.97,https://finance.naver.com/item/main.nhn?code=039840,039840
100,다원시스,"16,450",350,+2.17%,500,"4,430","26,932",4.67,"667,888",102.81,2.09,https://finance.naver.com/item/main.nhn?code=068240,068240
101,파트론,"8,040",60,-0.74%,500,"4,354","54,156",19.15,"762,602",7.14,18.71,https://finance.naver.com/item/main.nhn?code=091700,091700
102,녹십자랩셀,"41,250","2,350",-5.39%,500,"4,354","10,554",2.20,"279,811",N/A,N/A,https://finance.naver.com/item/main.nhn?code=144510,144510
103,상상인,"7,830",60,+0.77%,"1,000","4,332","55,328",7.56,"399,266",3.47,26.51,https://finance.naver.com/item/main.nhn?code=038540,038540
104,KH바텍,"18,500",200,+1.09%,500,"4,330","23,406",3.25,"481,872",-34.13,-6.36,https://finance.naver.com/item/main.nhn?code=060720,060720
105,에치에프알,"36,100",250,-0.69%,500,"4,326","11,982",0.88,"300,323",445.68,1.29,https://finance.naver.com/item/main.nhn?code=230240,230240
106,텔콘RF제약,"5,010",40,-0.79%,100,"4,277","85,377",16.24,"1,139,635",-7.89,-39.28,https://finance.naver.com/item/main.nhn?code=200230,200230
107,코오롱생명과학,"37,050","1,650",-4.26%,500,"4,228","11,412",1.92,"392,989",-4.58,-33.75,https://finance.naver.com/item/main.nhn?code=102940,102940
108,오이솔루션,"39,400",750,-1.87%,500,"4,186","10,624",4.31,"197,984",8.49,44.43,https://finance.naver.com/item/main.nhn?code=138080,138080
109,카페24,"44,100","1,150",-2.54%,500,"4,159","9,431",21.24,"205,421",62.11,5.91,https://finance.naver.com/item/main.nhn?code=042000,042000
110,에스앤에스텍,"20,950","1,350",+6.89%,500,"4,135","19,735",5.00,"1,980,526",40.92,12.00,https://finance.naver.com/item/main.nhn?code=101490,101490
111,메디포스트,"26,350",100,-0.38%,500,"4,115","15,618",9.01,"92,760",-29.15,-11.85,https://finance.naver.com/item/main.nhn?code=078160,078160
112,파마리서치프로덕트,"42,600","1,450",+3.52%,500,"4,101","9,628",1.92,"110,761",25.36,8.20,https://finance.naver.com/item/main.nhn?code=214450,214450
113,유진테크,"17,600",400,+2.33%,500,"4,033","22,916",14.74,"324,090",69.84,2.45,https://finance.naver.com/item/main.nhn?code=084370,084370
114,위메이드,"23,650",800,+3.50%,500,"3,973","16,800",6.32,"207,195",-39.75,-4.03,https://finance.naver.com/item/main.nhn?code=112040,112040
115,테스,"20,000","1,200",+6.38%,500,"3,954","19,768",10.00,"788,807",40.57,4.56,https://finance.naver.com/item/main.nhn?code=095610,095610
116,현대바이오,"10,750",300,+2.87%,500,"3,861","35,916",5.94,"5,398,229",488.64,1.75,https://finance.naver.com/item/main.nhn?code=048410,048410
117,테스나,"56,300","2,100",+3.87%,500,"3,857","6,850",2.85,"367,002",18.29,17.50,https://finance.naver.com/item/main.nhn?code=131970,131970
118,인트론바이오,"12,850",200,-1.53%,500,"3,856","30,011",9.26,"238,601",-127.23,-6.13,https://finance.naver.com/item/main.nhn?code=048530,048530
119,네오위즈,"17,350",350,+2.06%,500,"3,802","21,915",12.42,"201,525",15.72,7.78,https://finance.naver.com/item/main.nhn?code=095660,095660
120,바텍,"25,450","1,250",-4.68%,500,"3,780","14,854",25.42,"333,576",11.16,14.49,https://finance.naver.com/item/main.nhn?code=043150,043150
121,엔케이맥스,"12,000",200,-1.64%,500,"3,777","31,474",8.38,"224,816",-29.93,-16.05,https://finance.naver.com/item/main.nhn?code=182400,182400
122,클리오,"22,250",150,-0.67%,500,"3,775","16,968",6.24,"186,318",128.61,2.05,https://finance.naver.com/item/main.nhn?code=237880,237880
123,이엔에프테크놀로지,"26,500",300,+1.15%,500,"3,770","14,228",12.80,"328,254",8.18,18.90,https://finance.naver.com/item/main.nhn?code=102710,102710
124,삼표시멘트,"3,505",20,-0.57%,500,"3,763","107,357",2.25,"1,137,404",20.26,2.96,https://finance.naver.com/item/main.nhn?code=038500,038500
125,유비케어,"7,200",450,-5.88%,500,"3,758","52,197",1.87,"5,386,494",55.38,6.66,https://finance.naver.com/item/main.nhn?code=032620,032620
126,AP시스템,"25,900",300,-1.15%,500,"3,750","14,480",10.80,"324,595",41.91,8.57,https://finance.naver.com/item/main.nhn?code=265520,265520
127,지노믹트리,"18,650",450,-2.36%,500,"3,727","19,986",1.53,"170,838",N/A,N/A,https://finance.naver.com/item/main.nhn?code=228760,228760
128,바이넥스,"11,650",350,-2.92%,500,"3,698","31,741",8.06,"1,528,905",43.47,5.49,https://finance.naver.com/item/main.nhn?code=053030,053030
129,마크로젠,"34,650",500,+1.46%,500,"3,675","10,605",4.71,"246,512",-105.00,-3.03,https://finance.naver.com/item/main.nhn?code=038290,038290
130,브이티지엠피,"10,850",50,-0.46%,500,"3,646","33,600",3.33,"1,015,146",113.02,4.98,https://finance.naver.com/item/main.nhn?code=018290,018290
131,휴온스글로벌,"31,650",50,-0.16%,500,"3,628","11,464",12.05,"55,695",13.61,7.20,https://finance.naver.com/item/main.nhn?code=084110,084110
132,SK바이오랜드,"23,950",300,+1.27%,500,"3,592","15,000",2.94,"815,201",33.13,7.12,https://finance.naver.com/item/main.nhn?code=052260,052260
133,뷰웍스,"35,200","1,800",-4.86%,500,"3,521","10,002",26.84,"197,353",14.54,16.03,https://finance.naver.com/item/main.nhn?code=100120,100120
134,다나와,"26,900",200,-0.74%,500,"3,517","13,075",14.93,"104,053",14.91,23.63,https://finance.naver.com/item/main.nhn?code=119860,119860
135,이녹스첨단소재,"36,650",600,+1.66%,500,"3,483","9,502",9.82,"81,570",10.08,21.10,https://finance.naver.com/item/main.nhn?code=272290,272290
136,에이스테크,"8,510",90,-1.05%,500,"3,470","40,778",2.31,"577,102",-34.45,-11.08,https://finance.naver.com/item/main.nhn?code=088800,088800
137,에스맥,"1,330",105,-7.32%,200,"3,442","258,786",1.37,"46,307,139",-20.46,-6.43,https://finance.naver.com/item/main.nhn?code=097780,097780
138,하나머티리얼즈,"17,450","1,050",+6.40%,500,"3,425","19,628",14.88,"838,254",12.38,20.86,https://finance.naver.com/item/main.nhn?code=166090,166090
139,한국알콜,"15,800","2,000",+14.49%,500,"3,414","21,606",1.25,"33,792,297",10.73,10.23,https://finance.naver.com/item/main.nhn?code=017890,017890
140,테라젠이텍스,"10,850",50,-0.46%,500,"3,397","31,312",4.15,"1,696,369",7.70,40.27,https://finance.naver.com/item/main.nhn?code=066700,066700
141,이노와이어리스,"50,200","1,000",-1.95%,500,"3,382","6,738",5.83,"234,501",22.92,17.77,https://finance.naver.com/item/main.nhn?code=073490,073490
142,원익QnC,"12,800",300,+2.40%,500,"3,365","26,288",5.26,"687,344",129.29,1.23,https://finance.naver.com/item/main.nhn?code=074600,074600
143,골프존,"53,500",900,+1.71%,500,"3,357","6,275",6.96,"79,300",20.70,8.21,https://finance.naver.com/item/main.nhn?code=215000,215000
144,코리아센터,"13,900","1,000",-6.71%,100,"3,340","24,031",0.53,"323,709",N/A,3.75,https://finance.naver.com/item/main.nhn?code=290510,290510
145,위닉스,"18,650",600,+3.32%,500,"3,333","17,873",4.39,"795,336",8.23,29.85,https://finance.naver.com/item/main.nhn?code=044340,044340
146,알서포트,"6,220",350,-5.33%,100,"3,313","53,267",21.77,"4,686,507",38.40,14.87,https://finance.naver.com/item/main.nhn?code=131370,131370
147,뉴지랩,"13,250",400,-2.93%,500,"3,283","24,781",0.19,"4,074,749",-104.33,-5.44,https://finance.naver.com/item/main.nhn?code=214870,214870
148,서부T&D,"5,590",120,-2.10%,500,"3,250","58,140",13.70,"238,772","5,590.00",0.01,https://finance.naver.com/item/main.nhn?code=006730,006730
149,웹케시,"47,900",550,+1.16%,500,"3,240","6,764",7.51,"30,870",34.63,23.77,https://finance.naver.com/item/main.nhn?code=053580,053580
150,아이센스,"23,550",200,+0.86%,500,"3,235","13,737",41.14,"382,673",13.81,12.35,https://finance.naver.com/item/main.nhn?code=099190,099190
151,동원개발,"3,550",10,-0.28%,500,"3,224","90,808",17.78,"140,155",3.80,11.49,https://finance.naver.com/item/main.nhn?code=013120,013120
152,유진기업,"4,135",105,+2.61%,500,"3,197","77,311",7.74,"1,273,254",16.09,2.61,https://finance.naver.com/item/main.nhn?code=023410,023410
153,에스티큐브,"10,550",100,-0.94%,500,"3,182","30,162",4.04,"209,973",-24.42,-35.69,https://finance.naver.com/item/main.nhn?code=052020,052020
154,SNK,"15,000",100,+0.67%,0,"3,159","21,062",81.92,"27,534",15.89,15.59,https://finance.naver.com/item/main.nhn?code=950180,950180
155,엘비세미콘,"7,200","1,260",-14.89%,500,"3,152","43,785",2.49,"17,860,744",9.68,24.47,https://finance.naver.com/item/main.nhn?code=061970,061970
156,다우데이타,"8,190",100,+1.24%,500,"3,137","38,300",4.96,"121,824",4.60,13.08,https://finance.naver.com/item/main.nhn?code=032190,032190
157,앱클론,"43,300","1,800",-3.99%,500,"3,107","7,176",11.20,"197,763",121.63,9.49,https://finance.naver.com/item/main.nhn?code=174900,174900
158,두올산업,"4,095",155,+3.93%,200,"3,083","75,280",2.73,"3,453,720",-35.92,-23.79,https://finance.naver.com/item/main.nhn?code=078590,078590
159,안트로젠,"35,050",850,-2.37%,500,"3,076","8,775",4.86,"138,639",-76.70,-6.51,https://finance.naver.com/item/main.nhn?code=065660,065660
160,한국정보통신,"8,200",220,-2.61%,500,"3,070","37,444",65.63,"138,920",12.93,12.70,https://finance.naver.com/item/main.nhn?code=025770,025770
161,한글과컴퓨터,"12,550",100,+0.80%,500,"3,067","24,440",11.39,"273,513",15.34,8.87,https://finance.naver.com/item/main.nhn?code=030520,030520
162,수젠텍,"22,900",250,+1.10%,500,"3,066","13,389",0.38,"1,077,285",N/A,N/A,https://finance.naver.com/item/main.nhn?code=253840,253840
163,세경하이테크,"26,200",200,+0.77%,500,"3,050","11,642",1.46,"261,405",13.03,18.64,https://finance.naver.com/item/main.nhn?code=148150,148150
164,동화기업,"15,100",300,+2.03%,500,"3,050","20,198",42.65,"59,034",11.01,5.30,https://finance.naver.com/item/main.nhn?code=025900,025900
165,원익머트리얼즈,"24,050",50,-0.21%,500,"3,032","12,608",13.72,"99,904",10.79,9.55,https://finance.naver.com/item/main.nhn?code=104830,104830
166,비츠로셀,"13,950",300,+2.20%,500,"3,005","21,539",27.18,"236,073",14.97,15.34,https://finance.naver.com/item/main.nhn?code=082920,082920
167,한국기업평가,"66,100","2,000",+3.12%,"5,000","3,001","4,541",77.50,"15,481",14.74,20.96,https://finance.naver.com/item/main.nhn?code=034950,034950
168,케이아이엔엑스,"61,500","2,700",-4.21%,500,"3,001","4,880",23.09,"113,403",19.95,20.10,https://finance.naver.com/item/main.nhn?code=093320,093320
169,쏠리드,"5,710",30,-0.52%,500,"2,980","52,185",2.32,"911,983",50.98,4.97,https://finance.naver.com/item/main.nhn?code=050890,050890
170,사람인에이치알,"25,400",50,+0.20%,500,"2,961","11,659",23.82,"26,371",11.61,25.35,https://finance.naver.com/item/main.nhn?code=143240,143240
171,나이스정보통신,"29,600",500,+1.72%,500,"2,960","10,000",26.76,"50,726",9.83,13.88,https://finance.naver.com/item/main.nhn?code=036800,036800
172,테크윙,"15,250","1,600",+11.72%,500,"2,946","19,319",3.01,"3,274,146",26.94,6.41,https://finance.naver.com/item/main.nhn?code=089030,089030
173,유티아이,"18,200",100,+0.55%,500,"2,933","16,117",5.78,"197,464",58.71,8.10,https://finance.naver.com/item/main.nhn?code=179900,179900
174,원익홀딩스,"3,785",80,+2.16%,500,"2,923","77,238",9.20,"510,253",8.82,4.42,https://finance.naver.com/item/main.nhn?code=030530,030530
175,와이솔,"10,350",0,0.00%,500,"2,916","28,172",5.79,"187,219",8.61,10.19,https://finance.naver.com/item/main.nhn?code=122990,122990
176,KG모빌리언스,"7,490",10,+0.13%,500,"2,908","38,826",3.53,"1,229,785",12.46,8.18,https://finance.naver.com/item/main.nhn?code=046440,046440
177,드림어스컴퍼니,"5,050",310,-5.78%,500,"2,871","56,860",3.64,"332,964",-5.89,-34.56,https://finance.naver.com/item/main.nhn?code=060570,060570
178,디앤씨미디어,"23,000",850,+3.84%,500,"2,823","12,275",2.42,"237,015",57.07,12.44,https://finance.naver.com/item/main.nhn?code=263720,263720
179,에이치엘사이언스,"54,900",200,-0.36%,500,"2,823","5,142",2.11,"56,260",14.30,27.38,https://finance.naver.com/item/main.nhn?code=239610,239610
